165799,0
109347,0
220174,0
18270,0
224777,0
214470,0
103451,0
97596,0
126490,0
213734,0
170144,0
165745,0
22430,0
203681,0
61066,0
124330,0
65586,0
224304,0
150037,0
132402,0
78750,0
218427,0
102805,0
205402,0
223411,0
88099,0
157539,0
72400,0
205120,0
219538,0
14400,0
146175,0
73030,0
109087,0
67668,0
5161,0
194757,0
115071,0
190764,0
72559,0
209895,0
141922,0
12292,0
199112,0
13063,0
128229,0
116155,1
164096,0
33970,0
29214,0
76237,0
201929,0
100506,0
47755,0
211617,0
103699,0
189897,0
140097,0
77406,0
92781,0
20499,0
137433,0
44685,0
166674,0
29770,0
217123,0
117023,0
113439,0
192244,0
140693,0
59463,0
188669,0
155165,0
191472,0
11983,1
60725,0
199262,0
54106,0
222557,0
19379,0
111267,0
130488,0
89796,0
189511,0
184585,0
25873,0
117633,0
208863,0
159321,0
169190,0
71029,0
27905,0
44662,0
5370,0
12714,0
34908,0
22471,0
2849,0
138845,0
45637,0
121683,0
47449,0
135677,0
105310,0
96490,0
101235,0
160409,0
171549,0
151737,0
6437,0
69094,0
62248,0
84455,0
138405,0
217551,0
81711,0
146047,0
142999,0
96789,0
212563,0
56027,0
104569,0
59285,0
79154,0
177854,0
165443,0
73219,0
108311,0
182986,0
168934,0
20136,0
196784,0
179095,0
84072,0
123367,0
72569,0
123033,0
176271,0
135223,0
18331,0
159746,0
213680,0
191815,0
175129,0
176243,0
211309,0
19626,0
88244,0
20424,0
55623,0
193992,0
188975,0
153665,0
45613,0
41299,0
206224,0
7306,0
100762,0
170254,0
91508,0
39333,0
37340,0
54684,0
57468,0
23811,0
162996,0
156847,0
9983,0
66215,0
24079,0
40117,0
170223,0
216892,0
11141,0
94227,0
207414,0
190368,0
186642,0
182284,0
224871,0
135837,0
36354,0
105516,0
162147,0
204211,0
37885,0
39011,0
8880,0
173833,0
216557,0
145495,0
189266,0
66906,0
167201,0
204912,0
204658,0
125615,0
220512,0
182558,0
90639,0
146947,0
213365,0
83156,0
16135,0
122903,0
141064,0
84017,0
133480,0
88372,0
25001,0
108347,0
225690,0
171604,0
39073,0
105047,0
117212,0
38519,0
125365,0
21475,1
32506,0
160845,0
61328,0
9980,0
2338,0
177416,0
114232,0
138136,0
108418,0
133419,0
224607,0
96578,0
55194,0
214652,0
59128,0
84210,0
199997,0
175195,0
170222,0
195273,0
121302,0
221217,0
10772,0
57727,0
128737,0
109251,0
137156,0
50751,0
72349,0
125738,0
176381,0
16114,0
86660,0
119609,0
135281,0
73422,0
53263,0
804,0
1690,1
34460,0
103147,0
139377,0
48961,0
183496,0
48832,0
85678,0
69140,0
179673,0
112250,0
219485,0
212913,0
140053,0
167107,0
24006,0
181039,0
223818,0
144181,0
214436,0
38622,0
109440,0
103169,0
185630,0
118934,0
115231,0
84892,0
162223,0
140101,0
225605,0
17207,0
35236,0
174250,0
57966,0
164419,0
130442,0
29826,0
166557,0
156020,0
51465,0
159145,1
3873,0
104728,0
90927,0
200959,0
47846,0
68327,0
67938,0
33167,0
81269,0
150264,0
104015,0
73694,0
200539,0
219935,0
171978,0
210004,0
81343,0
136410,0
18392,0
44299,0
116419,0
148318,0
91096,0
126469,0
110486,0
204511,0
3082,0
51006,0
55154,0
59606,0
101149,0
181048,0
179567,0
206489,0
178101,0
58007,0
101156,0
95635,0
87504,0
134044,0
63923,0
106539,0
210479,0
84583,0
177787,0
166572,0
121566,0
152485,0
69119,0
166076,0
192367,0
104479,0
122666,0
21591,0
47894,0
186334,0
78092,0
214978,0
50898,0
75994,0
217254,0
167376,0
122174,0
97795,0
1048,0
190046,0
51705,0
133165,0
43650,0
105093,0
99809,0
20883,0
99993,0
203790,0
13876,0
164629,0
136918,0
195289,0
53190,0
208663,0
122414,0
183864,0
222668,0
10949,0
174927,0
141816,0
88550,0
22748,0
214927,0
23058,0
215074,0
172890,0
56222,0
28556,0
140479,0
167379,0
177883,0
12579,0
99401,0
203163,0
19851,0
112546,0
134719,0
219661,0
27067,0
167084,0
173666,0
62967,0
118959,0
90711,0
178572,0
171092,0
111598,0
41195,0
211424,0
101065,0
194278,0
37063,0
5111,0
14421,0
20726,0
14038,0
110700,0
136047,0
99863,0
107312,0
51773,0
158802,0
33106,0
58591,0
58417,0
205951,0
55951,0
130362,0
185535,0
109256,0
138640,0
153151,0
115356,0
97853,0
9365,0
186425,0
126719,0
45501,0
22342,0
35789,0
113086,0
147315,0
78818,0
205416,0
3908,0
121384,0
169022,0
82264,0
71167,0
52939,0
199696,0
162635,0
96519,0
218707,0
3076,0
83506,0
26919,0
167622,0
49055,0
81040,0
182838,0
200599,0
59830,0
61757,0
88068,0
141165,0
124265,0
164222,0
55555,0
186219,0
78719,0
57409,0
114179,0
158975,1
76835,0
205790,0
226531,0
181037,0
183600,0
128181,0
98596,0
123575,0
135324,0
200655,0
1421,0
135862,0
201341,0
97635,0
113073,0
184443,0
44471,0
176538,0
226480,0
108968,0
207039,0
57027,0
184538,0
205413,0
102844,0
86659,0
66990,0
130659,0
111040,0
155741,0
58572,0
122906,0
18250,0
114442,0
16063,0
173321,0
44531,0
97098,0
204934,0
193901,0
152001,0
20668,0
178085,0
171477,0
68465,0
225127,0
171898,0
5781,0
97035,0
52383,0
211464,0
154689,0
65361,0
188402,0
73007,0
1226,0
194871,0
52541,0
189491,0
146559,0
170001,0
135438,0
169435,0
168978,0
15513,0
168420,0
195980,0
96747,0
184091,0
34197,0
115226,0
207859,0
169478,0
81190,0
190080,0
195129,0
25731,0
143959,0
188886,0
168723,0
88319,0
154900,0
153122,0
165234,0
59591,0
13385,0
218644,0
213368,0
32335,0
81791,0
37043,0
28733,0
94811,0
160594,0
48730,1
185027,0
6496,0
150748,0
103826,0
3716,0
90017,0
181954,0
111211,0
174522,0
91688,0
143221,0
215867,0
143447,0
204849,0
144445,0
68589,0
216065,0
10981,0
167196,0
203221,0
147108,0
208136,1
17984,0
154645,0
140943,0
199249,0
66867,0
218261,0
184214,0
224276,0
175321,0
81183,0
107486,0
210025,0
186592,0
73122,0
50089,0
163375,0
48249,0
51978,0
55115,0
45362,0
221205,0
118885,0
141377,0
50746,0
219385,0
176617,0
143055,0
186518,0
68400,0
18197,0
186569,0
162149,0
177916,0
60799,0
65044,0
116418,0
172137,0
195979,0
135871,0
110614,0
82042,0
93364,0
97784,0
124126,0
80016,0
213417,0
42252,0
125620,0
39699,0
65805,0
210860,0
127592,0
11343,0
36860,0
16847,0
32275,0
111642,1
83277,0
159908,0
221283,0
86640,0
182068,0
113537,0
5303,0
214575,0
101919,0
28529,1
82352,0
160142,0
81543,0
57686,0
20762,0
142784,0
4116,0
170407,0
96814,0
43782,0
4208,1
96644,0
157017,0
58148,0
145546,0
211248,0
180773,0
124870,0
59253,0
215903,0
77978,0
155473,0
28153,0
197607,0
156219,0
191194,0
60703,0
131289,0
30021,0
58015,0
175286,0
105304,0
191972,0
216273,0
18092,0
8874,0
29385,0
169773,0
170869,0
172717,0
226487,0
173676,0
95951,0
36305,0
213647,0
185114,0
121736,0
121039,0
73229,0
213512,0
35537,0
171008,0
134790,0
110536,0
62804,0
175944,0
156797,0
32751,0
102902,0
42211,0
68236,0
48884,1
31397,0
113939,0
218829,0
22777,0
195557,0
219029,0
118426,0
50347,0
177339,0
177400,0
119105,0
40111,1
164682,0
32057,0
96235,0
121055,0
112931,0
47349,0
27627,0
190622,0
145052,0
73209,0
32047,0
78384,0
110582,0
135711,0
80663,0
112101,0
120047,0
109905,0
63670,0
5076,0
146534,0
88914,0
44043,0
160550,0
114318,0
53425,0
49623,0
105594,0
135517,0
9693,0
154416,0
97480,0
52715,0
106165,0
20182,0
114535,0
218696,0
127138,0
130023,0
220133,0
167112,0
77723,0
126533,0
131931,0
142750,0
25575,0
408,0
41369,0
211922,0
67608,0
194541,0
57106,0
106746,0
106971,0
102,0
186112,0
13962,0
95975,0
41488,0
218608,0
191612,0
114171,0
107262,0
96450,0
144903,0
154001,0
20,0
18907,0
67676,0
34061,0
25081,1
196940,0
225255,0
138517,0
12802,0
42194,0
187744,0
16252,0
34649,0
149739,0
143878,0
115285,0
213221,0
17553,0
58075,0
194309,0
181688,0
157936,0
161701,0
91001,0
14109,0
118344,0
71879,0
47585,0
102578,0
174794,0
85755,0
130802,0
21667,0
46450,0
88520,0
82381,0
51974,0
213595,0
111412,0
49837,0
184895,0
50325,0
183057,0
222149,0
201472,0
110231,0
35041,0
1623,0
153482,0
212173,0
187017,0
186848,0
53786,0
158421,0
176105,0
95421,0
112608,0
88511,0
88910,0
181262,0
77756,0
143811,0
15342,0
73727,0
208224,0
107330,0
207145,0
5093,0
97526,0
101141,0
41453,0
138959,0
75989,0
172365,0
162385,0
204928,0
71513,0
166025,0
152907,0
99040,0
113072,0
211551,0
46599,0
162037,0
42804,0
27977,0
78263,0
63855,0
198692,0
120710,0
138613,0
50664,0
35069,0
86456,0
184200,0
80255,0
84167,0
184393,0
144380,0
123419,0
32290,1
166605,0
218154,0
141563,0
53540,0
102084,0
198373,0
118138,0
171234,0
73121,0
226640,0
92107,0
156041,1
17719,0
166856,0
4104,0
176952,0
185809,0
39600,0
59674,0
154679,0
23153,0
192019,0
47880,0
13735,0
56864,0
50160,0
187638,0
75136,0
90929,0
124486,0
75140,0
96634,0
211256,0
180825,0
197397,0
19664,0
220279,0
15404,0
224677,0
128270,0
34687,0
19331,0
95127,0
64193,0
218070,0
167070,0
84189,0
161509,0
156558,0
49330,0
3186,0
196141,0
211081,0
225549,0
42943,0
123883,0
203321,0
116383,0
128816,0
101691,0
202000,0
11191,0
10254,0
134543,0
35170,0
168107,0
86983,0
223625,0
160017,0
16595,0
114947,0
20604,0
107434,0
156670,0
173709,0
21396,0
37895,0
124669,0
117103,0
92140,0
209248,0
38326,0
17327,0
25670,0
206051,0
6181,0
149064,0
130045,0
117002,0
151526,0
130403,0
220410,0
199939,0
110563,0
68324,0
125199,0
137249,0
38269,0
12273,0
76138,0
105255,1
218170,0
149413,0
205450,0
28030,0
61465,0
178106,0
81180,0
175216,0
31963,0
224379,0
97878,0
225123,0
112400,0
177087,0
9630,0
52298,0
213237,0
83188,0
151058,0
107074,0
167465,0
142387,0
196918,0
210912,0
220588,0
105757,0
121712,0
223881,0
97117,0
134329,0
216298,0
8379,0
112771,0
147090,0
65767,0
41637,0
94624,0
180817,0
190082,0
96518,0
3282,0
180396,0
47002,0
69375,0
67276,0
117356,0
173789,0
63836,0
148041,0
99220,0
131724,0
2073,0
167929,0
5763,0
201970,0
198789,0
15164,0
51930,0
188851,0
202549,0
32867,0
109639,0
138269,0
39893,0
115614,0
30014,0
36498,0
132365,0
50609,0
192809,0
158176,0
183985,0
183963,0
52125,0
111476,0
70211,0
114927,0
211336,0
111492,0
189710,0
91042,0
66222,0
137993,0
71837,0
134663,0
106168,0
71472,0
199351,0
73439,0
28431,0
56569,0
210815,0
128024,0
11635,0
84168,0
135817,0
49438,0
175148,0
106822,0
55348,0
148804,0
84203,0
159729,0
91077,0
151089,0
28909,0
81879,0
114568,0
45010,0
48434,0
29816,0
168854,0
106019,1
105721,0
109123,0
146514,0
98443,0
55901,0
181988,0
127672,0
19936,0
139580,0
181966,0
21986,0
51530,0
52426,0
148080,0
197803,0
173856,0
207778,0
131079,0
188956,0
173733,0
118958,0
121531,0
208856,0
153347,0
89961,0
218121,0
50132,0
19649,0
98414,0
132868,0
178813,0
178180,0
194351,0
159080,0
42037,0
164417,0
19537,0
23594,0
196615,0
45922,0
110929,0
191684,0
65754,0
88852,0
57475,0
226194,0
87568,0
163680,0
12012,0
193216,0
38141,0
226321,0
116372,0
82242,0
139123,0
192626,0
30977,0
51136,0
175937,0
40976,0
26191,0
217036,0
134546,0
176984,0
75536,0
146573,0
132656,0
90227,0
144433,0
187367,0
58809,0
159151,0
207343,0
208328,0
196068,0
103435,0
149486,0
175048,0
45739,0
32280,0
119964,0
205705,0
175049,0
123933,0
139226,0
217671,0
151963,0
88982,0
135420,0
76348,0
70436,0
149690,1
89801,0
151785,0
98167,0
207742,0
120563,0
38528,0
100410,0
111365,0
25913,0
24162,0
99758,0
61484,0
194787,0
43566,0
185142,0
218656,0
89287,0
90357,0
22945,0
72707,0
39668,0
88213,0
209079,0
26700,0
22356,0
43495,0
60997,0
163881,0
119197,0
119166,0
63644,0
2871,0
18155,0
23780,0
26379,0
113608,0
168929,0
79092,0
142013,0
177267,0
57833,0
31848,0
212468,0
175877,0
194951,0
208380,0
207958,0
175000,0
131621,0
16107,0
152960,0
123163,0
32322,0
28292,0
147831,0
120335,0
81985,0
39544,0
185839,0
85957,0
207997,0
225563,0
10630,0
224244,0
220259,0
216965,0
57059,0
187214,0
85805,0
116373,0
181946,0
102933,0
135492,0
86907,0
146783,0
143673,0
56547,0
5875,0
182577,0
207669,0
132790,0
152465,0
137709,0
215943,0
95902,0
83931,0
35707,0
181684,0
69237,0
82286,0
219964,0
130335,0
64640,0
157202,0
221509,0
14639,0
164830,0
46164,0
153214,0
62276,0
163563,0
120031,0
121758,0
52951,0
16423,0
91299,0
152078,0
2826,0
106166,0
108774,0
55275,0
46287,0
12229,0
183370,0
59088,0
224810,0
5928,1
39210,0
80326,0
93403,0
163184,0
156416,0
61316,0
166552,0
45974,0
87559,0
203230,0
88696,0
198625,0
60418,0
98936,0
148148,0
216091,0
61417,0
126505,0
175751,0
78010,0
166360,0
174977,0
199861,0
57920,0
202986,0
208751,0
51568,0
189509,0
996,0
17001,0
191860,0
220119,0
55269,0
133927,0
169349,0
130486,0
51636,0
131035,0
148423,0
17003,0
49096,0
152616,0
70973,0
95233,0
12004,0
60152,0
202101,0
17614,0
63533,0
31853,0
97213,0
161486,0
186411,0
54145,0
88182,0
193192,0
172786,0
150975,0
198070,0
200098,0
7879,0
14592,0
53491,0
194554,0
41117,0
176117,0
21330,0
139626,0
116103,0
4913,0
10834,0
95905,0
167698,0
121255,0
193270,0
117348,0
121230,0
28801,0
185618,0
196177,0
168942,0
148285,0
171815,0
92766,0
64821,0
225575,0
132711,0
130100,0
195953,0
130379,0
133610,0
105354,0
9098,0
63890,0
63851,0
116401,0
175474,0
66293,0
29338,0
222836,0
31740,0
136783,0
34749,0
180719,0
214048,0
133644,0
186991,0
59141,0
80067,0
159522,0
190052,0
62075,0
123396,0
208766,0
182209,0
54630,0
141073,0
168309,0
103418,0
66241,0
50628,0
205146,0
129256,0
104641,0
26699,0
35924,0
42326,0
179463,0
113522,0
89671,0
27169,0
217000,0
575,0
151461,0
188720,0
85115,0
24088,0
115327,0
42614,0
85158,0
197845,0
61565,0
164549,0
13321,0
124505,0
71080,0
179205,0
48439,0
120697,0
96874,0
3562,0
36335,0
25418,0
75613,0
101352,0
7804,0
147213,0
17737,1
30835,0
155694,0
57785,0
174586,0
15974,0
6053,0
103343,0
169945,0
72067,0
156540,0
151381,0
173281,0
159613,0
71926,0
193574,0
221102,0
14785,0
104783,0
176712,0
23597,0
60299,0
211682,0
115759,0
43498,0
183559,0
149224,0
197069,0
46864,0
205412,0
116314,0
176250,0
78339,0
91636,0
18682,0
226553,0
139099,0
17975,1
33855,0
206360,0
95170,0
15751,0
33966,0
9911,0
125351,0
129151,0
24755,0
211191,0
116137,0
94571,0
138596,0
198838,0
8074,0
24489,0
158828,0
183054,0
173430,1
64768,0
41310,0
33879,0
171712,0
92646,1
23533,0
115612,0
48973,0
83283,0
148429,0
149514,0
154771,0
135346,0
160820,0
115031,0
76366,0
83862,0
6843,0
158665,0
145160,0
224919,0
90892,0
3182,0
223651,0
201416,0
66522,0
18833,0
165683,0
165530,0
135985,0
118049,0
137555,0
214931,0
218074,0
52849,0
137915,0
210911,0
159728,0
28492,0
152772,0
37383,0
203232,0
46704,0
159003,0
130600,0
183453,0
116660,0
48497,0
115709,0
187091,0
58887,0
108186,0
118526,0
48811,0
155439,0
16654,0
218202,0
74394,0
23417,0
208083,0
31097,0
22435,0
42127,0
4805,0
20552,1
221331,0
20590,0
145195,0
18035,0
56304,0
89373,0
129568,0
17364,0
150256,0
159604,0
169179,0
46253,0
136651,0
149643,0
81112,0
155869,0
49517,0
220044,0
195243,0
64539,0
27356,0
214615,0
16277,0
66841,0
108804,0
214930,0
60860,0
40607,0
54948,1
216501,0
185228,0
176533,0
157417,0
6940,0
108665,0
8063,0
109052,0
70124,0
122846,0
153442,0
39462,0
119831,0
140205,0
108028,0
112108,0
26988,0
70768,0
153111,0
121572,0
40201,0
43492,0
45087,0
94432,0
97298,0
2788,0
100815,0
130054,0
188591,0
219339,0
122895,0
223748,0
102286,0
39580,0
62237,0
108402,0
94025,0
42432,0
216672,0
124013,0
80518,0
163673,0
198171,0
170218,0
110046,0
206649,0
200965,1
85123,0
208198,0
30233,0
102642,0
193215,0
134342,0
183038,0
61664,0
38310,0
196041,0
62682,0
72571,0
112735,0
24202,0
74701,0
221880,0
52644,0
138564,0
213719,0
207545,0
130152,0
121117,0
111402,0
17160,0
125504,0
187837,0
143466,0
179692,0
36823,0
175922,0
43301,0
3478,0
129542,0
129300,0
173376,0
185777,0
214036,0
158426,0
138314,0
113281,0
54075,0
162797,0
82319,0
53353,0
52876,0
122154,0
108303,0
162492,0
115404,0
165227,0
64009,0
64554,0
66479,0
67878,0
207077,0
76811,0
54310,0
2029,0
8843,0
214878,0
99019,0
167790,0
103571,0
97575,0
37642,0
55879,0
42978,0
105681,0
29823,0
10025,0
219635,0
190714,0
3069,0
172364,0
66822,0
89596,0
90934,0
41756,0
73364,0
135665,0
34267,0
37712,0
103395,0
174253,0
78826,0
46563,0
10973,0
83279,0
188895,0
159032,0
46133,1
193520,0
185833,0
129905,0
53870,0
107503,0
169863,0
135081,0
31517,0
217859,0
84620,0
67053,0
212375,0
216439,0
41270,0
218887,0
223568,0
188259,0
205372,0
222779,0
55085,0
112903,0
101308,0
186837,0
135898,0
168500,0
18821,0
36871,0
220063,0
84043,0
101926,0
84915,0
136098,0
113556,0
147275,0
147885,0
66232,0
134397,0
211236,0
115488,0
175411,0
133584,0
52899,0
173449,0
190597,0
40283,0
188648,0
132978,0
55164,0
22125,0
202876,0
41124,0
41897,0
220506,0
122936,0
204435,0
21123,0
146406,0
95779,0
66383,0
163113,0
39727,0
92588,0
169939,0
210927,0
13198,0
211466,0
30805,0
152761,0
46136,0
225205,0
107673,0
70797,0
161222,0
151672,0
151743,0
169188,0
53819,0
108183,0
206961,0
94141,1
84797,0
79268,0
97921,0
38982,0
114283,0
89824,0
170471,0
54643,0
123350,0
81398,0
191970,0
79992,0
154842,0
135461,0
64234,1
27347,0
78452,0
77640,0
204766,0
147459,0
126401,0
198965,0
50223,0
178876,0
78266,0
198805,0
30815,0
193035,0
5450,0
174649,0
53522,0
222267,0
164012,0
36624,0
38224,0
61560,0
36695,0
154825,0
42555,0
4431,0
485,0
157171,0
96977,0
155000,0
64510,0
13968,0
14351,0
117563,0
92791,0
116512,0
18248,0
166264,0
109499,0
54585,0
53879,0
174161,0
20786,0
98500,0
69577,0
183792,0
62037,0
137174,0
70176,0
107275,0
101412,0
108643,0
89293,0
18997,0
192252,0
149309,0
85541,0
77581,0
72341,0
186809,0
58232,1
43597,0
178784,0
4730,0
89807,0
171045,0
4072,0
65612,0
175462,0
226326,0
49032,0
51297,0
9278,0
13109,0
83540,0
200060,0
178963,0
83101,0
220791,0
128916,0
107531,0
134222,0
86378,0
140582,0
173487,0
210137,0
3523,0
173201,0
17168,0
23662,0
29693,1
119926,0
189097,0
57980,0
15300,0
54546,0
117220,0
8482,0
182830,0
72888,0
118838,0
153013,0
150173,0
24938,0
152694,0
215604,0
177172,0
23493,0
125148,0
46471,0
181419,0
22381,0
66347,0
39359,0
4397,0
197989,0
222737,0
61802,0
121690,0
48655,0
1841,0
83784,0
93317,0
224942,0
22071,0
130688,0
211184,0
9920,0
51315,0
128496,0
86041,0
153161,0
212441,0
65005,0
153443,0
18987,0
225082,0
63193,0
108918,0
177971,0
90708,0
131944,0
214211,0
73248,0
67297,0
65209,0
202234,0
83678,1
174653,0
168800,0
188708,0
146258,0
26725,0
180051,0
149520,0
132244,0
76864,0
82759,0
88488,0
129912,0
90833,0
66410,0
77896,0
213370,0
144893,0
95249,0
132745,0
61796,0
125767,0
41158,0
107858,0
74537,0
103588,0
163901,0
146550,0
161955,0
4197,0
192683,0
206133,0
34943,0
124017,0
39168,0
64928,0
104461,0
129586,0
82891,0
149562,0
216295,0
86712,0
13271,0
135750,0
100479,0
47788,0
130114,0
5855,0
214518,0
47436,0
222881,0
27176,0
90663,0
205880,0
44370,0
219548,0
3615,0
218234,0
217887,0
152332,0
219215,0
75522,0
124575,0
119418,0
6881,0
100432,0
104486,0
106976,0
62127,0
102912,0
215991,0
144748,0
201824,0
57931,0
175540,0
172396,0
198900,0
103923,0
153601,0
6429,0
93889,0
140299,0
150196,0
12104,0
59833,0
103909,0
148227,0
82955,0
93950,0
124896,0
210898,0
115218,0
38408,0
178916,0
52122,0
12417,0
181337,0
97637,0
87074,0
169109,0
10593,0
157714,0
155725,0
161090,0
199802,0
2564,0
21012,0
99991,0
164815,0
176049,0
119629,0
8176,0
183566,0
147142,0
34299,0
157715,0
210942,0
8013,0
206444,0
174144,0
2244,0
29636,0
145137,0
104035,0
69251,0
32613,0
82537,0
96210,0
14584,0
111394,0
195033,0
181755,0
204805,0
157049,0
148807,0
179387,0
16506,0
115649,0
116597,0
385,0
222943,0
106958,0
202181,0
165863,0
36700,0
102693,0
18744,0
41483,0
122917,0
214017,0
150617,0
120694,0
133506,0
225644,0
49644,0
38537,0
42307,0
225180,0
39077,0
154336,0
77687,0
76431,0
70890,0
29893,0
148535,0
4281,0
5170,1
61856,0
63341,0
91645,0
74308,0
42062,0
33262,0
110207,0
205810,0
199799,0
209356,0
19908,0
183329,0
107602,0
221309,0
104373,0
147082,0
184866,0
147279,0
56594,0
148919,0
141581,0
72457,1
132176,0
159830,0
149833,0
41867,0
203121,0
152022,0
157070,0
29728,0
58357,0
147007,0
10164,0
49491,0
170159,0
60936,0
191882,0
223491,0
23860,0
177653,0
189215,0
208174,0
127983,0
71584,0
41563,0
220297,0
88941,1
220579,0
118782,0
123159,0
74871,0
151927,0
149691,0
136465,0
179478,0
127515,0
96,0
159558,0
159343,0
28956,0
14647,0
54735,0
24678,0
97244,0
10527,0
85372,0
155511,0
67489,0
186099,0
60402,0
93879,0
80035,0
149166,0
212654,0
177332,0
39172,0
91046,0
13639,0
16170,0
12059,0
39608,0
31565,0
37899,0
118356,0
65460,0
190332,0
124940,0
124041,0
26696,0
37041,0
226361,0
11298,0
87391,0
83874,0
180530,0
14059,0
33169,0
175200,0
204605,0
30494,0
165879,0
200139,0
49287,0
116452,0
219146,0
215809,0
76383,0
48620,0
90937,0
168313,0
169432,0
225753,0
31991,0
79829,0
221797,0
115111,0
122525,0
173874,0
157080,0
95811,0
193502,0
158062,0
84312,0
111484,0
112968,0
73610,1
214746,0
7662,0
179489,0
152230,0
21776,0
184431,0
111474,0
135911,0
101748,0
90370,0
74245,0
29071,0
34619,0
58892,0
60828,0
51659,0
185028,0
122067,0
146611,0
5154,0
3465,0
192020,0
105613,0
71291,0
174100,0
2447,0
73055,0
221646,0
151773,0
115974,0
186096,0
116324,0
120458,0
33914,0
129796,0
0,0
138547,0
129596,0
134776,0
84497,0
19726,0
796,0
29275,0
33454,0
111283,0
180592,0
100753,0
101030,0
96227,0
164320,0
31405,0
190209,0
149835,0
168592,0
119766,0
68504,0
77493,0
225617,0
88382,0
213671,0
19860,0
88680,0
133163,0
186521,0
153815,0
27521,0
47985,0
115558,0
99030,0
58143,0
131266,0
167904,0
124470,0
166930,0
72736,0
192279,0
218660,0
187741,0
166774,0
8805,0
80572,0
185919,0
207283,0
49859,0
124493,0
69529,0
155434,0
86318,0
42076,0
10565,0
225416,0
179827,1
2861,0
102219,0
63430,0
212196,0
86761,0
170984,0
189908,0
134323,0
147832,0
124963,0
42645,0
58196,0
124513,0
190463,0
114248,1
216397,0
15302,0
45852,0
88486,0
215807,0
28275,0
66516,0
98796,0
64863,0
185949,0
69749,0
208573,0
41368,0
13182,0
86798,0
225961,0
79262,0
145249,0
125481,0
203714,0
94041,0
200850,0
152915,0
16436,0
9345,0
82397,0
60546,0
198987,0
154823,0
207413,0
209629,0
62179,0
95908,0
41088,0
207310,0
89742,0
127201,0
135707,0
110692,0
67065,0
13554,0
72268,0
41155,0
65539,0
42151,0
131442,0
103338,0
73898,0
15808,0
115661,0
4396,0
45681,0
83696,0
129879,0
186648,0
54096,0
199420,0
16076,0
200656,0
145013,0
60961,0
95076,0
140407,0
185776,0
199410,0
87361,0
177655,0
4241,0
148722,0
1754,0
975,0
22853,0
80683,0
60347,0
90119,0
190874,0
36778,0
67253,0
119320,0
176662,0
1142,0
201747,0
3719,0
225011,0
58297,0
48031,0
31246,0
31224,0
183935,0
139145,0
73846,0
109630,0
107064,0
55683,0
97833,0
201764,0
175001,0
127363,0
57346,0
136767,0
103971,0
196856,0
214181,0
70837,0
28156,0
41909,0
159445,0
86758,0
97646,0
215779,0
176934,0
37000,0
26077,0
